"","week_nr","cust","brand","format","category","regprice","discount","quantity","holiday"
"3405",88,256,"D","convenience","z",25.2375919581391,3,2,0
"3406",88,241,"D","hypermarket","z",37.7262199949473,2,2,0
"3407",88,156,"D","supermarket","z",44.7346821497194,0,1,0
"3408",88,178,"B","hypermarket","z",17.8339174250141,0,1,0
"3409",88,172,"E","hypermarket","z",24.2201908305287,10,2,0
"3410",88,189,"B","convenience","z",28.8840569718741,0,1,0
"3411",88,150,"B","convenience","z",27.0414015487768,0,1,0
"3412",88,137,"E","supermarket","z",29.7908685402945,0,1,0
"3413",88,70,"D","hypermarket","z",41.7978586116806,6,2,0
"3414",89,107,"B","supermarket","z",23.8895471929573,0,1,0
"3415",89,296,"B","supermarket","z",15.1098637003452,0,1,0
"3416",89,219,"A","convenience","z",26.9696692214347,0,1,0
"3417",89,77,"D","hypermarket","z",36.7528627300635,0,1,0
"3418",89,62,"E","convenience","z",19.5652274508029,4,2,0
"3419",89,36,"C","hypermarket","z",32.8518033307046,0,1,0
"3420",89,190,"D","supermarket","z",16.6503421124071,0,1,0
"3421",89,196,"B","convenience","z",16.0802564607002,0,1,0
"3422",89,158,"E","hypermarket","z",26.7125314939767,0,1,0
"3423",89,147,"E","supermarket","z",26.9726674142294,7,2,0
"3424",89,65,"A","supermarket","z",22.8339954209514,3,2,0
"3425",89,276,"E","hypermarket","z",25.3277150751092,0,1,0
"3426",89,195,"D","hypermarket","z",30.0647001480684,0,1,0
"3427",89,251,"D","supermarket","z",35.2982057863846,0,1,0
"3428",89,270,"B","hypermarket","z",28.308187185321,0,1,0
"3429",89,17,"C","supermarket","z",32.507306872867,4,2,0
"3430",89,176,"C","supermarket","z",30.4602673044428,0,1,0
"3431",89,288,"E","supermarket","z",36.1289890715852,0,1,0
"3432",89,148,"A","hypermarket","z",31.3876955746673,9,2,0
"3433",89,223,"E","supermarket","z",28.3001583488658,1,2,0
"3434",89,2,"B","convenience","z",30.9961294219829,0,1,0
"3435",89,142,"A","hypermarket","z",33.4908882016316,0,1,0
"3436",89,103,"B","hypermarket","z",39.9221481056884,4,2,0
"3437",89,65,"E","hypermarket","z",26.1695601395331,8,2,0
"3438",89,152,"A","convenience","z",15.3446851624176,1,2,0
"3439",89,66,"E","hypermarket","z",24.4557142001577,4,2,0
"3440",89,286,"E","hypermarket","z",31.2327720690519,0,1,0
"3441",89,270,"A","hypermarket","z",30.8022364717908,4,2,0
"3442",89,168,"C","convenience","z",27.7878027199768,14,2,0
"3443",89,276,"E","supermarket","z",43.2413335028104,0,1,0
"3444",89,120,"E","convenience","z",26.99322684668,0,1,0
"3445",89,41,"A","hypermarket","z",19.5300850016065,6,2,0
"3446",89,222,"B","hypermarket","z",15.4767544241622,0,1,0
"3447",89,140,"A","supermarket","z",25.5781748984009,10,2,0
"3448",89,223,"D","hypermarket","z",39.2930513271131,11,2,0
"3449",89,122,"B","supermarket","z",36.2809405848384,6,2,0
"3450",89,115,"E","hypermarket","z",19.7275772597641,0,1,0
"3451",89,247,"B","convenience","z",39.647598748561,4,2,0
"3452",89,204,"E","hypermarket","z",25.0458391103894,7,2,0
"3453",89,143,"A","convenience","z",21.0262296837755,1,2,0
"3454",89,127,"B","supermarket","z",32.4511513626203,0,1,0
"3455",90,134,"B","supermarket","z",18.6696404172108,5,2,0
"3456",90,274,"D","hypermarket","z",21.0840231296606,0,1,0
"3457",90,295,"E","hypermarket","z",34.78206387721,0,1,0
"3458",90,54,"A","hypermarket","z",33.2021597865969,0,1,0
"3459",90,230,"B","supermarket","z",24.7607978526503,0,1,0
"3460",90,295,"D","convenience","z",34.381753820926,9,2,0
"3461",90,11,"E","convenience","z",23.9449637755752,0,1,0
"3462",90,140,"A","hypermarket","z",31.4987264759839,4,2,0
"3463",90,55,"B","convenience","z",17.471941311378,0,1,0
"3464",90,144,"D","hypermarket","z",33.797837246675,7,2,0
"3465",90,226,"C","convenience","z",44.6674259612337,0,1,0
"3466",90,100,"B","supermarket","z",24.7650420153514,6,2,0
"3467",90,272,"D","supermarket","z",37.9405630426481,9,2,0
"3468",90,226,"B","supermarket","z",16.3842117483728,0,1,0
"3469",90,220,"E","convenience","z",23.6098952475004,1,2,0
"3470",90,224,"E","supermarket","z",23.6456771730445,0,1,0
"3471",90,89,"E","supermarket","z",38.5320274508558,15,2,0
"3472",90,214,"A","hypermarket","z",15.3362562786788,0,1,0
"3473",90,132,"A","hypermarket","z",15.1478250115179,0,1,0
"3474",90,131,"E","convenience","z",35.9593618777581,14,2,0
"3475",90,214,"B","supermarket","z",42.7953896136023,0,1,0
"3476",90,31,"A","convenience","z",15.1972515089437,10,2,0
"3477",90,50,"C","convenience","z",22.8874534950592,0,1,0
"3478",90,57,"B","hypermarket","z",43.6830270686187,0,1,0
"3479",90,259,"A","convenience","z",26.1185977421701,14,2,0
"3480",90,134,"A","hypermarket","z",21.2420836254023,0,1,0
"3481",90,273,"B","hypermarket","z",31.231703676749,10,2,0
"3482",90,294,"D","supermarket","z",42.4884410644881,11,2,0
"3483",90,43,"E","hypermarket","z",23.9200281794183,0,1,0
"3484",90,175,"D","convenience","z",22.1607456333004,0,1,0
"3485",90,90,"B","hypermarket","z",41.0519259260036,5,2,0
"3486",90,99,"A","supermarket","z",34.2227773298509,0,1,0
"3487",90,270,"B","convenience","z",42.6514985994436,3,2,0
"3488",90,280,"E","convenience","z",31.2306377501227,2,2,0
"3489",90,55,"D","supermarket","z",28.2361104455777,0,1,0
"3490",90,247,"E","hypermarket","z",39.2576518468559,0,1,0
"3491",90,62,"E","convenience","z",37.4422021466307,7,2,0
"3492",90,265,"D","supermarket","z",35.0889269448817,2,2,0
"3493",90,83,"D","convenience","z",25.0016640918329,8,2,0
"3494",90,232,"E","convenience","z",19.922475409694,9,2,0
"3495",90,185,"B","convenience","z",20.2775916131213,10,2,0
"3496",90,250,"B","hypermarket","z",40.5396833410487,6,2,0
"3497",91,272,"A","supermarket","z",42.4856874556281,0,1,0
"3498",91,70,"E","convenience","z",34.2350810347125,5,2,0
"3499",91,289,"C","supermarket","z",33.075150505174,8,2,0
"3500",91,18,"B","hypermarket","z",17.9363391688094,5,2,0
"3501",91,210,"B","supermarket","z",30.8842028863728,0,1,0
"3502",91,127,"E","convenience","z",29.0913081821054,0,1,0
"3503",91,183,"C","convenience","z",23.9227980142459,0,1,0
"3504",91,89,"A","supermarket","z",21.4410808053799,11,2,0
"3505",91,186,"E","hypermarket","z",41.7214482813142,0,1,0
"3506",91,37,"D","convenience","z",20.0038652052172,5,2,0
"3507",91,224,"C","supermarket","z",26.2549027428031,0,1,0
"3508",91,93,"A","convenience","z",27.1194204711355,0,1,0
"3509",91,217,"A","convenience","z",40.2008157991804,5,2,0
"3510",91,155,"C","hypermarket","z",20.5544216372073,0,1,0
"3511",91,188,"C","hypermarket","z",41.2842224584892,0,1,0
"3512",91,283,"D","supermarket","z",19.3736883276142,0,1,0
"3513",91,194,"C","supermarket","z",17.2833727695979,9,2,0
"3514",91,235,"B","hypermarket","z",31.8029756471515,9,2,0
"3515",91,133,"E","convenience","z",31.3745172950439,1,2,0
"3516",91,286,"C","supermarket","z",33.7830376625061,0,1,0
"3517",91,150,"B","hypermarket","z",40.6551454751752,5,2,0
"3518",91,123,"D","hypermarket","z",37.9499622434378,7,2,0
"3519",91,47,"E","hypermarket","z",22.7407236630097,0,1,0
"3520",91,34,"A","convenience","z",41.1439572670497,12,2,0
"3521",91,203,"A","supermarket","z",24.4079449377023,14,2,0
"3522",91,108,"D","supermarket","z",21.8909492832609,1,2,0
"3523",91,132,"C","hypermarket","z",18.9443140849471,0,1,0
"3524",91,208,"E","hypermarket","z",44.7496811533347,13,2,0
"3525",91,148,"B","hypermarket","z",31.6263608797453,0,1,0
"3526",91,246,"D","convenience","z",29.0776227624156,11,2,0
"3527",91,31,"B","supermarket","z",32.9676609789021,0,1,0
"3528",91,181,"E","convenience","z",29.9831754039042,0,1,0
"3529",91,187,"A","supermarket","z",31.1320613441058,12,2,0
"3530",91,288,"A","hypermarket","z",36.6414784896187,0,1,0
"3531",91,176,"E","hypermarket","z",18.6821943637915,0,1,0
"3532",91,266,"A","hypermarket","z",20.537270908244,7,2,0
"3533",91,102,"C","convenience","z",20.8262934023514,8,2,0
"3534",91,150,"E","supermarket","z",27.6389433327131,0,1,0
"3535",91,258,"C","supermarket","z",37.1035340521485,0,1,0
"3536",91,103,"E","supermarket","z",32.2596195735969,0,1,0
"3537",91,10,"E","hypermarket","z",16.3969869422726,0,1,0
"3538",91,143,"E","supermarket","z",35.8851828728803,6,2,0
"3539",91,268,"A","convenience","z",39.8902160930447,0,1,0
"3540",91,140,"A","convenience","z",20.5009754444472,12,2,0
"3541",91,138,"D","supermarket","z",24.6025675465353,0,1,0
"3542",91,28,"A","hypermarket","z",37.5724966451526,0,1,0
"3543",91,178,"B","hypermarket","z",29.1040570219047,10,2,0
"3544",92,280,"B","supermarket","z",43.31650135573,15,2,0
"3545",92,289,"D","supermarket","z",28.2298660115339,15,2,0
"3546",92,11,"B","convenience","z",27.4440017226152,0,1,0
"3547",92,233,"B","hypermarket","z",31.5844738762826,15,2,0
"3548",92,258,"A","convenience","z",42.5751114240848,0,1,0
"3549",92,155,"C","hypermarket","z",19.79281908134,3,2,0
"3550",92,173,"C","supermarket","z",26.7754399823025,0,1,0
"3551",92,224,"E","convenience","z",16.9994401652366,3,2,0
"3552",92,156,"E","hypermarket","z",33.8379779504612,9,2,0
"3553",92,296,"A","hypermarket","z",25.9996431972831,6,2,0
"3554",92,247,"A","hypermarket","z",19.0535587468185,12,2,0
"3555",92,172,"A","hypermarket","z",26.7046828125603,8,2,0
"3556",92,122,"D","convenience","z",37.3751680576243,7,2,0
"3557",92,46,"D","supermarket","z",29.7413162654266,0,1,0
"3558",92,182,"E","convenience","z",37.559069506824,0,1,0
"3559",92,151,"D","hypermarket","z",16.203994830139,12,2,0
"3560",92,214,"B","supermarket","z",39.8109770589508,0,1,0
"3561",92,227,"D","convenience","z",35.7645615446381,0,1,0
"3562",92,100,"B","convenience","z",16.9434256036766,0,1,0
"3563",92,110,"E","hypermarket","z",27.3783876886591,15,2,0
"3564",92,185,"A","convenience","z",22.4091902165674,10,2,0
"3565",92,24,"C","convenience","z",15.8552790619433,11,2,0
"3566",92,220,"D","convenience","z",39.5979623612948,0,1,0
"3567",92,279,"A","supermarket","z",35.5382071249187,3,2,0
"3568",92,139,"B","hypermarket","z",36.7711706855334,0,1,0
"3569",92,217,"E","hypermarket","z",38.0500362021849,0,1,0
"3570",92,231,"E","hypermarket","z",42.8390852501616,3,2,0
"3571",92,128,"E","supermarket","z",34.2756866058335,0,1,0
"3572",92,39,"C","supermarket","z",42.2253862861544,3,2,0
"3573",92,100,"D","hypermarket","z",36.782087017782,0,1,0
"3574",92,227,"A","supermarket","z",28.7494782591239,14,2,0
"3575",92,189,"C","hypermarket","z",31.689176664222,0,1,0
"3576",92,41,"A","convenience","z",37.0050777378492,0,1,0
"3577",92,176,"A","supermarket","z",21.0448846709915,12,2,0
"3578",92,210,"A","convenience","z",19.9640817870386,0,1,0
"3579",92,125,"A","convenience","z",31.4002605294809,7,2,0
"3580",92,183,"C","supermarket","z",18.120910807047,6,2,0
"3581",92,160,"C","hypermarket","z",26.5344828693196,15,2,0
"3582",92,136,"C","supermarket","z",41.0493279621005,12,2,0
"3583",92,73,"C","supermarket","z",28.9481956302188,2,2,0
"3584",92,185,"B","supermarket","z",42.7010735403746,8,2,0
"3585",92,9,"C","supermarket","z",40.7622465351596,13,2,0
"3586",92,179,"C","convenience","z",20.0498004513793,0,1,0
"3587",93,148,"B","hypermarket","z",29.6953862369992,11,2,1
"3588",93,171,"B","supermarket","z",40.4557687696069,1,2,1
"3589",93,7,"B","supermarket","z",24.9403176968917,0,1,1
"3590",93,125,"E","convenience","z",39.3080817488953,0,1,1
"3591",93,28,"A","convenience","z",33.9195224968717,0,1,1
"3592",93,160,"D","convenience","z",25.8044874714687,0,1,1
"3593",93,268,"D","convenience","z",27.2174586192705,2,2,1
"3594",93,272,"B","hypermarket","z",19.7804236994125,6,2,1
"3595",93,26,"E","hypermarket","z",43.1686552846804,0,1,1
"3596",93,164,"E","hypermarket","z",25.5954851279967,0,1,1
"3597",93,147,"C","hypermarket","z",27.9406121349894,7,2,1
"3598",93,4,"D","supermarket","z",44.0911195822991,0,1,1
"3599",93,150,"D","supermarket","z",21.9377895514481,12,2,1
"3600",93,89,"C","convenience","z",39.3194377818145,9,2,1
"3601",93,49,"C","hypermarket","z",40.943056717515,12,2,1
"3602",93,258,"A","hypermarket","z",18.8478867849335,7,2,1
"3603",93,38,"A","hypermarket","z",23.6841780343093,0,1,1
"3604",93,159,"A","supermarket","z",26.4107842301019,0,1,1
"3605",93,269,"D","convenience","z",29.3563655088656,13,2,1
"3606",93,119,"E","hypermarket","z",21.0330191231333,0,1,1
"3607",93,204,"A","supermarket","z",38.2840875838883,0,1,1
"3608",93,67,"C","convenience","z",25.9242692054249,0,1,1
"3609",93,185,"B","supermarket","z",15.2939658681862,0,1,1
"3610",93,41,"D","supermarket","z",39.4023638195358,4,2,1
"3611",93,223,"D","supermarket","z",35.6528347078711,7,2,1
"3612",93,119,"D","hypermarket","z",42.6139232469723,9,2,1
"3613",93,143,"B","hypermarket","z",17.2246967232786,0,1,1
"3614",93,182,"B","supermarket","z",25.2785324631259,11,2,1
"3615",93,152,"D","convenience","z",28.862121545244,9,2,1
"3616",93,104,"D","supermarket","z",23.4253541822545,6,2,1
"3617",93,288,"A","hypermarket","z",40.6779337953776,3,2,1
"3618",93,216,"B","supermarket","z",38.5387112852186,0,1,1
"3619",93,101,"A","hypermarket","z",28.6352786701173,9,2,1
"3620",93,187,"C","supermarket","z",43.655681766104,0,1,1
"3621",93,239,"B","hypermarket","z",20.6245080800727,0,1,1
"3622",93,24,"E","supermarket","z",28.6512399581261,0,1,1
"3623",93,48,"D","supermarket","z",28.8493377249688,7,2,1
"3624",93,14,"A","convenience","z",19.2806473653764,0,1,1
"3625",93,144,"D","convenience","z",22.153601758182,13,2,1
"3626",93,48,"C","convenience","z",34.8440006515011,10,2,1
"3627",93,122,"E","supermarket","z",35.1718607079238,0,1,1
"3628",93,227,"E","supermarket","z",34.2838613921776,4,2,1
"3629",94,65,"E","convenience","z",43.4454908408225,0,1,0
"3630",94,185,"D","convenience","z",34.2780134221539,4,2,0
"3631",94,99,"D","convenience","z",32.6898303162307,6,2,0
"3632",94,295,"A","supermarket","z",34.7328266990371,0,1,0
"3633",94,236,"C","supermarket","z",26.8651869264431,11,2,0
"3634",94,73,"B","convenience","z",18.4601719561033,6,2,0
"3635",94,106,"B","supermarket","z",28.6163089144975,10,2,0
"3636",94,275,"A","convenience","z",40.3904084768146,0,1,0
"3637",94,279,"A","supermarket","z",17.8361676237546,0,1,0
"3638",94,119,"A","convenience","z",32.2585848066956,0,1,0
"3639",94,21,"C","supermarket","z",19.8721434921026,0,1,0
"3640",94,281,"B","convenience","z",36.2244836753234,0,1,0
"3641",94,98,"B","convenience","z",38.7313696928322,0,1,0
"3642",94,279,"A","supermarket","z",25.6866850680672,13,2,0
"3643",94,276,"B","convenience","z",29.1713463398628,12,2,0
"3644",94,203,"E","supermarket","z",17.7541942382231,2,2,0
"3645",94,39,"E","supermarket","z",36.2651872937568,0,1,0
"3646",94,275,"E","supermarket","z",17.6034922641702,4,2,0
"3647",94,151,"D","convenience","z",32.3841876396909,14,2,0
"3648",94,156,"C","supermarket","z",37.5541419326328,3,2,0
"3649",94,241,"B","convenience","z",39.1552488296293,10,2,0
"3650",94,125,"E","hypermarket","z",29.9365142919123,13,2,0
"3651",94,233,"E","convenience","z",21.6421370417811,3,2,0
"3652",94,50,"C","convenience","z",20.3145890613087,0,1,0
"3653",94,197,"B","convenience","z",31.8847888126038,0,1,0
"3654",94,79,"A","supermarket","z",18.9318798249587,13,2,0
"3655",94,104,"D","hypermarket","z",15.292383916676,13,2,0
"3656",94,24,"B","convenience","z",15.1493696076795,15,2,0
"3657",94,256,"A","convenience","z",20.1844824152067,0,1,0
"3658",94,154,"D","hypermarket","z",26.9726267340593,0,1,0
"3659",94,137,"C","supermarket","z",43.9180681994185,11,2,0
"3660",94,98,"B","hypermarket","z",32.3096378962509,3,2,0
"3661",94,106,"B","hypermarket","z",42.6879712496884,0,1,0
"3662",94,108,"A","hypermarket","z",42.1146230888553,0,1,0
"3663",94,82,"C","supermarket","z",24.286023073364,9,2,0
"3664",94,233,"D","supermarket","z",31.2195598776452,7,2,0
"3665",94,25,"C","convenience","z",17.7260530320928,14,2,0
"3666",94,234,"E","supermarket","z",41.6718772379681,0,1,0
"3667",94,160,"C","supermarket","z",27.559515342582,0,1,0
"3668",94,191,"C","supermarket","z",30.0100985448807,0,1,0
"3669",94,180,"A","supermarket","z",32.4021257576533,0,1,0
"3670",94,57,"C","hypermarket","z",37.6175363059156,0,1,0
"3671",94,226,"C","hypermarket","z",40.586706076283,12,2,0
"3672",95,100,"C","hypermarket","z",43.1748041859828,0,1,0
"3673",95,111,"D","supermarket","z",44.3679547123611,0,1,0
"3674",95,35,"B","convenience","z",22.4796043499373,0,1,0
"3675",95,214,"D","convenience","z",31.6797039052472,0,1,0
"3676",95,256,"E","hypermarket","z",15.0886361673474,6,2,0
"3677",95,46,"C","convenience","z",32.0827944832854,0,1,0
"3678",95,136,"D","supermarket","z",25.3391136531718,5,2,0
"3679",95,173,"A","hypermarket","z",25.5336543638259,15,2,0
"3680",95,173,"B","convenience","z",29.5615224447101,0,1,0
"3681",95,41,"D","hypermarket","z",17.1038592676632,1,2,0
"3682",95,233,"A","convenience","z",44.1605138964951,0,1,0
"3683",95,185,"D","convenience","z",42.5034908973612,0,1,0
"3684",95,279,"B","supermarket","z",40.1313111651689,9,2,0
"3685",95,82,"D","supermarket","z",34.6870240825228,0,1,0
"3686",95,15,"B","supermarket","z",26.2488831742667,5,2,0
"3687",95,209,"E","convenience","z",32.4499026825652,0,1,0
"3688",95,219,"B","convenience","z",31.0598598676734,6,2,0
"3689",95,209,"E","convenience","z",33.3534739678726,11,2,0
"3690",95,81,"D","hypermarket","z",33.6656825663522,0,1,0
"3691",95,61,"A","convenience","z",21.2150309700519,0,1,0
"3692",95,154,"D","supermarket","z",41.153302914463,15,2,0
"3693",95,41,"A","convenience","z",40.9246844449081,8,2,0
"3694",95,173,"D","supermarket","z",28.6164992465638,8,2,0
"3695",95,22,"A","convenience","z",15.4616712313145,0,1,0
"3696",95,216,"C","convenience","z",34.7027749358676,0,1,0
"3697",95,136,"E","hypermarket","z",42.2366357012652,0,1,0
"3698",95,26,"B","convenience","z",30.5526351300068,0,1,0
"3699",95,201,"D","convenience","z",30.5093999882229,0,1,0
"3700",95,54,"E","convenience","z",27.2168882098049,3,2,0
"3701",95,53,"E","supermarket","z",17.113417556975,12,2,0
"3702",95,238,"C","supermarket","z",22.108556649182,6,2,0
"3703",95,211,"D","supermarket","z",22.4663609359413,14,2,0
"3704",95,149,"D","convenience","z",28.6682487325743,0,1,0
"3705",95,150,"E","hypermarket","z",30.6716115027666,0,1,0
"3706",95,151,"E","supermarket","z",36.5646971412934,14,2,0
"3707",95,86,"B","supermarket","z",33.5873252875172,8,2,0
"3708",95,80,"A","convenience","z",31.5918772271834,5,2,0
"3709",95,147,"E","convenience","z",42.9747789655812,12,2,0
"3710",95,295,"B","hypermarket","z",26.161159069743,0,1,0
"3711",96,24,"C","hypermarket","z",33.1493518967181,0,1,1
"3712",96,9,"B","supermarket","z",36.2714153830893,2,2,1
"3713",96,196,"D","hypermarket","z",30.7716927747242,0,1,1
"3714",96,111,"D","supermarket","z",32.5502893910743,2,2,1
"3715",96,250,"C","hypermarket","z",38.9172169938684,0,1,1
"3716",96,93,"B","convenience","z",27.7584578795359,0,1,1
"3717",96,195,"B","supermarket","z",15.8447000244632,0,1,1
"3718",96,118,"E","supermarket","z",42.5098290690221,0,1,1
"3719",96,120,"B","supermarket","z",32.8027566871606,0,1,1
"3720",96,201,"C","convenience","z",24.4138143584132,5,2,1
"3721",96,224,"B","supermarket","z",34.7306428011507,0,1,1
"3722",96,234,"B","supermarket","z",41.3597479322925,1,2,1
"3723",96,107,"E","hypermarket","z",29.525868804194,9,2,1
"3724",96,93,"B","convenience","z",38.7596385064535,0,1,1
"3725",96,208,"E","hypermarket","z",42.2386450599879,0,1,1
"3726",96,95,"A","hypermarket","z",29.4208122300915,0,1,1
"3727",96,85,"A","convenience","z",32.3438482009806,2,2,1
"3728",96,257,"C","convenience","z",24.8543461365625,0,1,1
"3729",96,22,"E","supermarket","z",20.3883370757103,15,2,1
"3730",96,80,"B","hypermarket","z",30.8346667257138,13,2,1
"3731",96,109,"D","convenience","z",18.92273677513,15,2,1
"3732",96,24,"D","hypermarket","z",20.2540394710377,0,1,1
"3733",96,210,"C","convenience","z",34.1185004403815,13,2,1
"3734",96,69,"E","hypermarket","z",21.3289488502778,2,2,1
"3735",96,137,"A","convenience","z",31.207272328902,2,2,1
"3736",96,68,"B","supermarket","z",32.0739766373299,1,2,1
"3737",96,100,"A","supermarket","z",23.5652337572537,2,2,1
"3738",96,138,"C","supermarket","z",41.2856441689655,12,2,1
"3739",96,184,"B","supermarket","z",40.7155197369866,0,1,1
"3740",96,58,"E","supermarket","z",39.6869890275411,0,1,1
"3741",96,124,"D","hypermarket","z",24.6034250850789,0,1,1
"3742",96,281,"D","convenience","z",25.906721544452,0,1,1
"3743",96,179,"B","convenience","z",24.3550941743888,15,2,1
"3744",96,7,"E","convenience","z",27.6777579495683,4,2,1
"3745",96,89,"E","hypermarket","z",25.1224856707267,0,1,1
"3746",96,229,"C","hypermarket","z",35.6166792148724,12,2,1
"3747",96,63,"E","hypermarket","z",25.3125009359792,11,2,1
"3748",96,32,"E","convenience","z",30.3303922573105,0,1,1
"3749",96,68,"A","hypermarket","z",35.4773287056014,0,1,1
"3750",97,157,"C","supermarket","z",42.4199176509865,0,1,0
"3751",97,194,"D","supermarket","z",27.3286906024441,0,1,0
"3752",97,184,"C","convenience","z",24.3195569235831,14,2,0
"3753",97,65,"C","convenience","z",16.5080091473646,0,1,0
"3754",97,101,"A","convenience","z",37.4305153358728,9,2,0
"3755",97,240,"C","supermarket","z",42.412399307359,4,2,0
"3756",97,109,"C","hypermarket","z",23.3081653900445,0,1,0
"3757",97,224,"A","convenience","z",34.6213576477021,7,2,0
"3758",97,226,"D","supermarket","z",43.7730376934633,0,1,0
"3759",97,207,"D","supermarket","z",20.0077930139378,6,2,0
"3760",97,124,"D","supermarket","z",31.7965589510277,13,2,0
"3761",97,293,"B","supermarket","z",42.9258286999539,6,2,0
"3762",97,19,"E","convenience","z",29.7413896699436,0,1,0
"3763",97,11,"C","hypermarket","z",32.1564203733578,2,2,0
"3764",97,105,"C","convenience","z",25.955693225842,7,2,0
"3765",97,32,"E","convenience","z",30.5363772204146,0,1,0
"3766",97,73,"B","hypermarket","z",20.0666148494929,0,1,0
"3767",97,214,"A","hypermarket","z",24.1906423377804,0,1,0
"3768",97,290,"E","supermarket","z",39.4190449872985,0,1,0
"3769",97,298,"A","hypermarket","z",37.7608508826233,0,1,0
"3770",97,255,"A","supermarket","z",26.4173273113556,10,2,0
"3771",97,262,"A","convenience","z",16.6582196764648,12,2,0
"3772",97,140,"C","convenience","z",15.6698571704328,0,1,0
"3773",97,173,"C","supermarket","z",24.6116842422634,12,2,0
"3774",97,241,"B","supermarket","z",44.1840037819929,0,1,0
"3775",97,52,"E","supermarket","z",37.2304346761666,7,2,0
"3776",97,247,"A","convenience","z",25.376694726292,0,1,0
"3777",97,270,"C","hypermarket","z",16.4808657369576,14,2,0
"3778",97,29,"E","supermarket","z",44.7898435592651,10,2,0
"3779",97,172,"C","hypermarket","z",42.690112979617,0,1,0
"3780",98,44,"E","hypermarket","z",31.2855269294232,7,2,0
"3781",98,85,"A","convenience","z",18.7871819199063,0,1,0
"3782",98,142,"E","convenience","z",41.1823767679743,0,1,0
"3783",98,41,"B","convenience","z",29.4063499197364,0,1,0
"3784",98,214,"A","supermarket","z",22.5569498352706,0,1,0
"3785",98,180,"E","convenience","z",18.1050889589824,0,1,0
"3786",98,118,"E","convenience","z",41.2002632184885,13,2,0
"3787",98,195,"B","supermarket","z",18.4465110185556,14,2,0
"3788",98,182,"E","hypermarket","z",21.5673016640358,0,1,0
"3789",98,149,"B","convenience","z",21.2061380362138,0,1,0
"3790",98,132,"A","hypermarket","z",33.2294946815819,0,1,0
"3791",98,122,"C","supermarket","z",15.2647304814309,15,2,0
"3792",98,218,"D","convenience","z",31.4841856341809,0,1,0
"3793",98,186,"E","hypermarket","z",42.5538960029371,11,2,0
"3794",98,250,"B","convenience","z",36.6735825338401,0,1,0
"3795",98,261,"A","hypermarket","z",34.1424889303744,0,1,0
"3796",98,45,"B","hypermarket","z",30.212130015716,13,2,0
"3797",98,225,"B","supermarket","z",26.6916019236669,0,1,0
"3798",98,81,"A","convenience","z",35.3018499724567,6,2,0
"3799",98,106,"C","supermarket","z",39.6141128079034,5,2,0
"3800",98,88,"D","hypermarket","z",31.0088062891737,9,2,0
"3801",98,89,"B","supermarket","z",36.3393703638576,0,1,0
"3802",98,257,"E","hypermarket","z",29.8791659041308,6,2,0
"3803",98,43,"E","supermarket","z",24.2868738155812,3,2,0
"3804",98,296,"C","hypermarket","z",22.3684333031997,0,1,0
"3805",98,170,"B","convenience","z",30.3938074177131,9,2,0
"3806",98,253,"B","hypermarket","z",37.5661725131795,0,1,0
"3807",98,67,"B","supermarket","z",15.9120070631616,13,2,0
"3808",98,56,"E","hypermarket","z",15.8105856576003,0,1,0
"3809",98,299,"C","convenience","z",33.8076885812916,0,1,0
"3810",98,82,"A","convenience","z",27.7622067276388,6,2,0
"3811",98,167,"A","hypermarket","z",31.8360252887942,0,1,0
"3812",98,94,"D","hypermarket","z",29.8293828056194,2,2,0
"3813",98,188,"B","convenience","z",33.673153440468,0,1,0
"3814",98,213,"A","supermarket","z",42.4073537928052,4,2,0
"3815",98,121,"E","hypermarket","z",25.044540327508,14,2,0
"3816",98,184,"B","supermarket","z",15.1502692094073,0,1,0
"3817",98,10,"A","hypermarket","z",27.9628218454309,0,1,0
"3818",98,92,"D","convenience","z",31.1206757300533,3,2,0
"3819",99,174,"E","convenience","z",20.9747682907619,7,2,0
"3820",99,63,"C","convenience","z",17.6248270086944,1,2,0
"3821",99,248,"C","convenience","z",22.4748320505023,0,1,0
"3822",99,195,"D","convenience","z",23.4578204504214,0,1,0
"3823",99,193,"C","hypermarket","z",32.3569645453244,15,2,0
"3824",99,126,"C","convenience","z",21.8809940479696,9,2,0
"3825",99,100,"B","convenience","z",43.5150962811895,13,2,0
"3826",99,244,"B","convenience","z",15.4416652908549,0,1,0
"3827",99,211,"E","supermarket","z",25.947798541747,13,2,0
"3828",99,216,"C","convenience","z",40.5897041084245,2,2,0
"3829",99,116,"E","supermarket","z",27.5685786944814,0,1,0
"3830",99,120,"C","supermarket","z",17.1014426113106,15,2,0
"3831",99,87,"D","hypermarket","z",30.0096288998611,0,1,0
"3832",99,8,"C","convenience","z",40.3765743272379,5,2,0
"3833",99,243,"C","convenience","z",40.0216962047853,0,1,0
"3834",99,278,"C","hypermarket","z",16.4116268162616,0,1,0
"3835",99,291,"D","hypermarket","z",35.83884104155,5,2,0
"3836",99,20,"B","hypermarket","z",44.5948209799826,14,2,0
"3837",99,93,"B","hypermarket","z",23.6200574040413,1,2,0
"3838",99,70,"B","supermarket","z",20.0506464578211,0,1,0
"3839",99,100,"D","supermarket","z",24.5951095665805,0,1,0
"3840",99,65,"E","hypermarket","z",44.2639672360383,0,1,0
"3841",99,240,"C","supermarket","z",37.5275768875144,8,2,0
"3842",99,224,"D","supermarket","z",26.2042535562068,0,1,0
